function	SRR1397196	SRR1397265	SRR1397339	SRR1397407
SIALATE-O-ACETYLESTERASE-RXN	625.0	1566.0	5255.0	8570.0
SIROHEME-FERROCHELAT-RXN	4748.12	6379.299999999999	17160.54	12818.97
SORB6PDEHYDROG-RXN	9.0	4.5	118.0	98.0
SPERMACTRAN-RXN	993.0	1564.64	11601.43	4573.75
SPERMIDINE-DEHYDROGENASE-RXN	42.0	35.0	8.0	3.0
SPERMIDINESYN-RXN	3648.8	3446.77	17703.57	8311.76
SS-BUTANEDIOL-DEHYDROGENASE-RXN	293.44	316.55	3018.55	2139.2200000000003
STEROID-DELTA-ISOMERASE-RXN	281.25	357.0	3593.0	2116.0
STREPTOMYCIN-3-ADENYLYLTRANSFERASE-RXN	435.0	630.27	433.09	1182.0
STREPTOMYCIN-3-KINASE-RXN	0.0	0.0	8.0	6.0
STREPTOMYCIN-6-KINASE-RXN	349.0	482.0	76.0	47.0
STRICTOSIDINE-SYNTHASE-RXN	41.0	6.0	278.0	8.0
SUCCARGDIHYDRO-RXN	2123.0	2300.5	4953.5	2942.25
SUCCCOASYN-RXN	9793.96	10783.54	57892.86	26695.22
SUCCDIAMINOPIMDESUCC-RXN	4316.68	4863.17	24988.08	10300.09
SUCCGLUALDDEHYD-RXN	2100.0	2230.0	4990.0	2979.75
SUCCGLUDESUCC-RXN	1660.0	1579.5	1575.0	1101.25
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	10458.02	11463.39	59189.51	28331.28
SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	365.0	100.0	426.5	183.75
SUCCINYLDIAMINOPIMTRANS-RXN	6095.95	6115.549999999999	22508.53	10628.47
SUCCORNTRANSAM-RXN	75.0	134.0	259.25	181.25
SUCCSEMIALDDEHYDROG-RXN	8135.39	10526.77	30820.25	19124.68
SUCROSE-PHOSPHATE-SYNTHASE-RXN	77.0	36.6	4797.5	255.0
SUCROSE-PHOSPHORYLASE-RXN	1087.0	1173.27	1848.84	922.25
SUCROSEPHOSPHO-RXN	8162.05	10259.75	37207.11	15958.03
SUGAR-PHOSPHATASE-RXN	768.6700000000001	1105.17	1730.75	1149.92
SULFATE-ADENYLYLTRANS-RXN	8186.12	10548.75	40280.43	24046.54
SULFITE-DEHYDROGENASE-RXN	34.75	147.0	970.91	270.17
SULFITE-OXIDASE-RXN	73.0	68.0	302.0	127.0
SULFITE-REDUCT-RXN	4214.2	5917.599999999999	22293.620000000003	17887.550000000003
SULFITE-REDUCTASE-FERREDOXIN-RXN	303.5	467.0	946.0	753.83
SULFOCYS-RXN	9480.57	10441.22	43573.78	20628.4
SUPEROX-DISMUT-RXN	8834.83	10826.07	42686.54	22541.89
TAGAALDOL-RXN	149.8	93.87	4093.69	170.1
TAGAKIN-RXN	30.6	9.97	2269.79	86.7
TARTRATE-DECARBOXYLASE-RXN	1498.33	1925.6	4089.08	2245.08
TARTRATE-DEHYDROGENASE-RXN	1498.33	1925.6	4089.08	2245.08
TAURINE-AMINOTRANSFERASE-RXN	175.5	119.0	1546.5	412.0
TDCEACT-RXN	4669.24	3244.64	44174.53	17190.29
TDPFUCACTRANS-RXN	76.0	102.0	217.75	130.25
TEICHOICSYN2-RXN	946.1	562.8	6514.2	1702.2
TEICHOICSYN4-RXN	48.0	69.0	421.5	200.5
TEICHOICSYN5-RXN	0.0	0.0	40.0	0.0
TETHYDPICSUCC-RXN	3596.54	4839.82	18843.13	9168.47
TETRAACYLDISACC4KIN-RXN	4441.87	4876.049999999999	23481.04	12660.47
THI-P-KIN-RXN	4153.04	4614.049999999999	21464.54	12267.97
THI-P-SYN-RXN	5988.25	7459.67	29615.38	20009.22
THIAMIN-PYROPHOSPHOKINASE-RXN	873.6	1000.47	9582.79	2173.2
THIAMINASE-RXN	1860.04	2962.52	5711.34	3677.92
THIAZOLSYN2-RXN	3923.14	4241.549999999999	17237.04	9328.97
THIAZOLSYN3-RXN	904.77	1222.47	2656.04	1922.45
THIKIN-RXN	50.0	56.0	217.75	128.25
THIOPURINE-S-METHYLTRANSFERASE-RXN	1512.33	1778.5	4275.74	3352.0
THIOREDOXIN-REDUCT-NADPH-RXN	7808.23	9074.38	49615.21	22514.46
THIOSULFATE-DEHYDROGENASE-RXN	1161.9299999999998	1890.75	4200.74	3647.5
THIOSULFATE-SULFURTRANSFERASE-RXN	6408.639999999999	8155.77	24192.17	14880.35
THREDEHYD-RXN	8545.619999999999	11146.9	37916.27	18932.54
THREODEHYD-RXN	946.17	1336.27	6714.84	3433.92
THREONINE--TRNA-LIGASE-RXN	5104.639999999999	5612.52	32391.83	14122.669999999998
THREONINE-ALDOLASE-RXN	4500.4400000000005	4754.15	24497.800000000003	8604.970000000001
THRESYN-RXN	5451.08	5655.700000000001	48706.79	14217.39
THYKI-RXN	1839.77	2472.9700000000003	19266.04	5926.12
THYM-PHOSPH-RXN	2348.15	3074.4700000000003	14573.64	6308.39
THYMIDYLATESYN-RXN	3559.45	4994.57	17380.03	9951.45
TIGLYLCOA-HYDROXY-RXN	12012.97	15770.7	59183.22000000001	27159.01
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	46.0	22.0	5.0	2.0
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	1352.0	1496.5	3018.5	2193.5
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	793.82	506.14	9685.69	1776.77
TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	53.0	93.0	361.0	291.0
TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN	15.0	0.0	28.0	0.0
TRANS-RXN-153A	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-155B	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-156	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-157	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-161	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-167A	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-168	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-169	8162.05	10259.75	37207.11	15958.03
TRANS-RXN-2	4255.83	5854.15	12042.13	5033.43
TRANS-RXN-250	327.04	551.65	1358.0	1385.67
TRANS-RXN-265	9698.94	11546.32	36243.48	18396.17
TRANS-RXN0-162	2740.12	3846.55	15669.79	6002.47
TRANS-RXN0-222	9698.94	11546.32	36243.48	18396.17
TRANS-RXN0-277	8685.02	11877.5	43396.27	23632.66
TRANS-RXN0-540	8162.05	10259.75	37207.11	15958.03
TRANS-RXN0-593	9698.94	11546.32	36243.48	18396.17
TRANSALDOL-RXN	5218.54	5683.82	34132.88	13693.22
TRE6PHYDRO-RXN	109.6	181.47	643.54	457.95
TREHALA-RXN	330.5	601.0	1049.0	1431.0
TREHALOSE6PSYN-RXN	1106.11	2000.05	5835.55	5449.469999999999
TREHALOSEPHOSPHA-RXN	995.11	1690.55	4849.55	4555.469999999999
TRIACYLGLYCEROL-LIPASE-RXN	625.6700000000001	1116.77	3097.83	2520.84
TRIOSEPISOMERIZATION-RXN	5504.639999999999	6064.52	32385.33	13961.169999999998
TRIPHOSPHATASE-RXN	94.0	130.0	440.25	312.25
TRNA-CYTIDYLYLTRANSFERASE-RXN	3562.03	2696.4700000000003	19631.78	8361.95
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	4324.49	5457.52	26327.58	13657.169999999998
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	4546.29	4621.32	19515.38	7775.97
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	5269.24	5929.719999999999	33695.03	14514.37
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	1606.9299999999998	2027.5	5198.99	5743.25
TROPINE-DEHYDROGENASE-RXN	3.0	30.5	14.5	6.5
TRYPSYN-RXN	10552.54	11579.79	59568.73	34758.17
TRYPTOPHAN--TRNA-LIGASE-RXN	5784.639999999999	6277.52	33366.83	15403.669999999998
TRYPTOPHAN-2-MONOOXYGENASE-RXN	78.0	79.0	145.75	134.5
TRYPTOPHAN-RXN	528.27	330.0	5862.75	3612.42
TSA-REDUCT-RXN	3238.24	3801.55	8837.119999999999	5465.06
TYROSINE--TRNA-LIGASE-RXN	5101.08	5984.969999999999	32327.88	14269.89
TYROSINE-3-MONOOXYGENASE-RXN	0.0	21.0	0.0	0.0
TYROSINE-AMINOTRANSFERASE-RXN	2492.2200000000003	2296.95	5944.04	3742.47
TYROSINE-DECARBOXYLASE-RXN	0.0	0.0	74.0	80.0
TYROSINE-PHENOL-LYASE-RXN	2.0	3.0	22.5	15.0
UDP-ARABINOSE-4-EPIMERASE-RXN	348.0	705.0	398.0	284.5
UDP-GLUCURONATE-4-EPIMERASE-RXN	3289.54	4579.57	15341.3	10762.39
UDP-GLUCURONATE-DECARBOXYLASE-RXN	836.94	1470.15	7579.050000000001	4326.22
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	183.5	264.0	6951.0	3602.0
UDP-NACMUR-ALA-LIG-RXN	5267.139999999999	5975.52	32353.83	13799.169999999998
UDP-NACMURALA-GLU-LIG-RXN	5161.639999999999	5674.02	32251.83	13944.669999999998
UDP-NACMURALGLDAPAALIG-RXN	5095.24	5604.52	32419.83	13951.169999999998
UDP-NACMURALGLDAPLIG-RXN	5280.639999999999	5806.29	32877.92	14255.669999999998
UDPGLCNACEPIM-RXN	2719.8100000000004	2028.12	24098.75	7106.43
UDPGLUCEPIM-RXN	8112.18	8667.59	63194.81	22475.08
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	4586.87	5072.049999999999	27447.04	13262.47
UDPKIN-RXN	4951.139999999999	5431.52	31296.33	13249.669999999998
UDPMANACATRANS-RXN	186.0	254.5	351.25	202.75
UDPMANNACADEHYDROG-RXN	498.44	664.8199999999999	3933.39	634.97
UDPNACETYLGLUCOSAMACYLTRANS-RXN	4497.87	4904.049999999999	23978.04	12746.47
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	5173.24	5693.99	32451.620000000003	14239.37
UDPNACETYLMURAMATEDEHYDROG-RXN	5067.639999999999	5552.52	32037.83	13925.169999999998
UDPREDUCT-RXN	11846.87	14111.39	50324.2	25546.39
UDPSUGARHYDRO-RXN	362.75	513.5	3260.5	2490.75
UGD-RXN	7264.299999999999	8005.62	31923.240000000005	15128.829999999998
UNDECAPRENOL-KINASE-RXN	76.1	122.97	1095.29	358.7
UNDECAPRENYL-DIPHOSPHATASE-RXN	11676.4	14214.76	61785.64	29618.14
UNSPECIFIC-MONOOXYGENASE-RXN	125.5	180.0	1018.5	414.0
URA-PHOSPH-RXN	1199.1	1687.47	18513.04	5309.45
URACIL-PRIBOSYLTRANS-RXN	5718.99	6402.99	36221.11	17834.370000000003
URATE-OXIDASE-RXN	65.0	59.0	99.0	89.5
UREA-CARBOXYLASE-RXN	374.33	572.1	1481.08	1254.83
UREASE-RXN	6262.06	8407.55	22946.37	11978.91
UREIDOGLYCOLATE-LYASE-RXN	1878.93	2653.85	8857.24	4602.25
URIDINE-NUCLEOSIDASE-RXN	45.0	90.0	335.0	264.0
URIDINEKIN-RXN	1504.77	1820.01	20207.22	8270.119999999999
URITRANS-RXN	3447.87	4486.049999999999	14001.54	8982.3
URKI-RXN	1504.77	1820.01	20207.22	8270.119999999999
UROCANATE-HYDRATASE-RXN	2143.21	3251.45	16316.8	6295.719999999999
UROGENDECARBOX-RXN	5162.04	5530.82	39555.13	13400.97
UROGENIIISYN-RXN	5095.23	5765.52	28197.26	16079.44
URONATE-DEHYDROGENASE-RXN	1337.0	1536.0	888.0	435.0
URPHOS-RXN	1199.1	1687.47	18513.04	5309.45
URUR-RXN	1893.5	2534.6	2474.0	1136.75
VAGL-RXN	96.33	189.0	425.83	1139.33
VALINE--TRNA-LIGASE-RXN	5081.639999999999	5597.52	31920.83	13732.169999999998
VALINE-PYRUVATE-AMINOTRANSFER-RXN	2579.68	2780.0	7095.99	4564.33
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	9.0	0.0	75.0	0.0
XANPRIBOSYLTRAN-RXN	2219.79	2915.92	11808.09	6571.67
XANTHOSINEPHOSPHORY-RXN	4040.87	3888.04	24883.33	7709.15
XMPXAN-RXN	6952.030000000001	8703.82	55088.37	20767.71
XYLISOM-RXN	963.94	1976.45	6677.8	4319.97
XYLULOKIN-RXN	2535.94	3469.45	21333.8	5564.97
